LAMMPS data file via write_data, version 3 Mar 2020, timestep = 505

1122 atoms
3 atom types

1.3234626023746021e+00 5.3416537397625476e+01 xlo xhi
2.0486367684513276e+00 6.0431363231548829e+01 ylo yhi
4.6990118639437908e+00 7.9379586491006400e+00 zlo zhi

Masses

1 95.95
2 32.065
3 32.065

Atoms # atomic

233 3 1.7210076788631255e+01 6.4477354104578266e+00 7.9375544467139347e+00 0 0 0
607 2 1.7210076744328799e+01 6.4477365408864493e+00 4.6994160114382133e+00 0 0 0
1002 1 1.7210073809897278e+01 4.6785623266124432e+00 6.3184845088647252e+00 0 0 0
255 3 2.0274374839213976e+01 6.4477353840256404e+00 7.9375543515137235e+00 0 0 0
629 2 2.0274374776982249e+01 6.4477365460202911e+00 4.6994159850050208e+00 0 0 0
1024 1 2.0274371846681088e+01 4.6785622818208914e+00 6.3184844311340820e+00 0 0 0
277 3 2.3338672992756539e+01 6.4477354040600252e+00 7.9375542830798942e+00 0 0 0
651 2 2.3338672976536714e+01 6.4477365582898996e+00 4.6994160042366282e+00 0 0 0
1046 1 2.3338670018646781e+01 4.6785622536706564e+00 6.3184844097659090e+00 0 0 0
299 3 2.6402971304776255e+01 6.4477354303925685e+00 7.9375542461386397e+00 0 0 0
673 2 2.6402971295182862e+01 6.4477365813926619e+00 4.6994160438210182e+00 0 0 0
1068 1 2.6402968332995993e+01 4.6785622397766238e+00 6.3184844127725652e+00 0 0 0
321 3 2.9467269728623350e+01 6.4477354482679177e+00 7.9375542222691111e+00 0 0 0
695 2 2.9467269717185662e+01 6.4477365996125835e+00 4.6994160706635553e+00 0 0 0
1090 1 2.9467266756069975e+01 4.6785622324789271e+00 6.3184844141699994e+00 0 0 0
717 2 3.2531568210026983e+01 6.4477366113315844e+00 4.6994160871987436e+00 0 0 0
1112 1 3.2531565249115118e+01 4.6785622280554975e+00 6.3184844144825698e+00 0 0 0
343 3 3.2531568221733686e+01 6.4477354598333072e+00 7.9375542064464568e+00 0 0 0
365 3 3.5595866771399265e+01 6.4477354723834930e+00 7.9375541893103430e+00 0 0 0
739 2 3.5595866757014846e+01 6.4477366228703117e+00 4.6994161035971596e+00 0 0 0
760 1 3.5595863797344464e+01 4.6785622234474058e+00 6.3184844146509356e+00 0 0 0
13 3 3.8660165401045418e+01 6.4477354930675261e+00 7.9375541532461886e+00 0 0 0
387 2 3.8660165371440812e+01 6.4477366407854868e+00 4.6994161211697048e+00 0 0 0
782 1 3.8660162418750105e+01 4.6785622159889275e+00 6.3184844064277641e+00 0 0 0
35 3 4.1724464132152690e+01 6.4477355148991560e+00 7.9375540901530499e+00 0 0 0
409 2 4.1724464109743714e+01 6.4477366747360518e+00 4.6994161370339667e+00 0 0 0
804 1 4.1724461153029040e+01 4.6785622041357007e+00 6.3184843757000557e+00 0 0 0
57 3 4.4788762902273795e+01 6.4477355137303727e+00 7.9375541129929692e+00 0 0 0
431 2 4.4788763088653894e+01 6.4477367207571250e+00 4.6994162462867584e+00 0 0 0
826 1 4.4788760031527254e+01 4.6785621826906345e+00 6.3184844181735720e+00 0 0 0
79 3 4.7853061741213835e+01 6.4477355235570535e+00 7.9375544512323462e+00 0 0 0
453 2 4.7853062255787115e+01 6.4477366987625233e+00 4.6994166485566584e+00 0 0 0
848 1 4.7853059042273678e+01 4.6785621445653875e+00 6.3184848070405897e+00 0 0 0
101 3 5.0917360996521715e+01 6.4477355635175782e+00 7.9375548516392538e+00 0 0 0
475 2 5.0917361134025022e+01 6.4477365771140924e+00 4.6994170561455171e+00 0 0 0
870 1 5.0917358112519075e+01 4.6785621014391054e+00 6.3184852952876360e+00 0 0 0
146 3 3.4207319454416063e+00 9.1014961255556521e+00 7.9375580338866270e+00 0 0 0
520 2 3.4207309857779902e+00 9.1014985565074298e+00 4.6994162263984167e+00 0 0 0
893 1 3.4207345001924332e+00 7.3323238235910235e+00 6.3184856420033109e+00 0 0 0
168 3 6.4850304213205279e+00 9.1014960641239142e+00 7.9375573403090316e+00 0 0 0
542 2 6.4850298342714110e+00 9.1014986285136459e+00 4.6994153519499884e+00 0 0 0
915 1 6.4850331522305460e+00 7.3323239179664981e+00 6.3184847863228626e+00 0 0 0
190 3 9.5493283175312254e+00 9.1014960806418319e+00 7.9375573308376621e+00 0 0 0
564 2 9.5493286299369089e+00 9.1014986522058408e+00 4.6994151681478575e+00 0 0 0
937 1 9.5493315004011059e+00 7.3323240233280407e+00 6.3184846852631749e+00 0 0 0
212 3 1.2613626300796215e+01 9.1014961629833397e+00 7.9375579167673216e+00 0 0 0
586 2 1.2613626832801527e+01 9.1014985507913515e+00 4.6994156342659128e+00 0 0 0
959 1 1.2613629608325219e+01 7.3323240732897892e+00 6.3184853083831110e+00 0 0 0
234 3 1.5677924494287385e+01 9.1014961307374200e+00 7.9375582644803044e+00 0 0 0
608 2 1.5677924570867201e+01 9.1014985118511298e+00 4.6994159540522196e+00 0 0 0
981 1 1.5677927587879681e+01 7.3323240534877501e+00 6.3184856476160425e+00 0 0 0
256 3 1.8742222573391995e+01 9.1014960740123243e+00 7.9375582265883660e+00 0 0 0
630 2 1.8742222472384402e+01 9.1014985220849027e+00 4.6994159634935535e+00 0 0 0
1003 1 1.8742225579608412e+01 7.3323240071597660e+00 6.3184855988547213e+00 0 0 0
278 3 2.1806520656236309e+01 9.1014960759594743e+00 7.9375581349285653e+00 0 0 0
652 2 2.1806520600928643e+01 9.1014985285358687e+00 4.6994159552473125e+00 0 0 0
1025 1 2.1806523679395923e+01 7.3323239696127773e+00 6.3184855453612361e+00 0 0 0
300 3 2.4870818893303792e+01 9.1014961029370962e+00 7.9375580861444064e+00 0 0 0
674 2 2.4870818861718888e+01 9.1014985479378137e+00 4.6994159915544573e+00 0 0 0
1047 1 2.4870821924216923e+01 7.3323239497523316e+00 6.3184855427794897e+00 0 0 0
322 3 2.7935117268160294e+01 9.1014961253859568e+00 7.9375580566516977e+00 0 0 0
696 2 2.7935117236068656e+01 9.1014985696041695e+00 4.6994160257822584e+00 0 0 0
1069 1 2.7935120298061488e+01 7.3323239398076820e+00 6.3184855457015301e+00 0 0 0
344 3 3.0999415730434183e+01 9.1014961393627978e+00 7.9375580375739947e+00 0 0 0
718 2 3.0999415697373731e+01 9.1014985839592040e+00 4.6994160461572250e+00 0 0 0
1091 1 3.0999418759864660e+01 7.3323239343229796e+00 6.3184855462032141e+00 0 0 0
366 3 3.4063714251102802e+01 9.1014961503546417e+00 7.9375580227229667e+00 0 0 0
740 2 3.4063714217520548e+01 9.1014985947454559e+00 4.6994160615638503e+00 0 0 0
1113 1 3.4063717280264846e+01 7.3323239302000847e+00 6.3184855466249008e+00 0 0 0
14 3 3.7128012835975163e+01 9.1014961664307616e+00 7.9375579989294103e+00 0 0 0
388 2 3.7128012794360167e+01 9.1014986084909779e+00 4.6994160793081869e+00 0 0 0
761 1 3.7128015861109553e+01 7.3323239244234379e+00 6.3184855447047399e+00 0 0 0
36 3 4.0192311516982869e+01 9.1014961903156255e+00 7.9375579468870621e+00 0 0 0
410 2 4.0192311458643005e+01 9.1014986325031710e+00 4.6994160939259970e+00 0 0 0
783 1 4.0192314534206780e+01 7.3323239149847792e+00 6.3184855252316989e+00 0 0 0
58 3 4.3256610278261832e+01 9.1014962024337382e+00 7.9375578993125711e+00 0 0 0
432 2 4.3256610302119945e+01 9.1014986766989932e+00 4.6994161327073600e+00 0 0 0
805 1 4.3256613339599298e+01 7.3323238994798814e+00 6.3184855038608916e+00 0 0 0
80 3 4.6320909055255477e+01 9.1014961958689184e+00 7.9375580612720187e+00 0 0 0
454 2 4.6320909413147845e+01 9.1014987054132792e+00 4.6994163758044039e+00 0 0 0
827 1 4.6320912288667955e+01 7.3323238697121571e+00 6.3184856896790764e+00 0 0 0
102 3 4.9385208067646474e+01 9.1014962324662854e+00 7.9375585162682878e+00 0 0 0
476 2 4.9385208501129490e+01 9.1014986225636374e+00 4.6994168711599471e+00 0 0 0
849 1 4.9385211339164670e+01 7.3323238265328197e+00 6.3184862282135787e+00 0 0 0
124 3 5.2449507526138959e+01 9.1014962313561814e+00 7.9375586491006400e+00 0 0 0
498 2 5.2449507156444213e+01 9.1014985163666484e+00 4.6994169633916885e+00 0 0 0
871 1 5.2449510389859789e+01 7.3323237951734033e+00 6.3184863959066728e+00 0 0 0
125 3 1.8885856419902840e+00 1.1755257817526330e+01 7.9375559956112172e+00 0 0 0
499 2 1.8885848803690872e+00 1.1755255882250642e+01 4.6994181679295872e+00 0 0 0
894 1 1.8885822376269852e+00 9.9860828832185433e+00 6.3184881737940461e+00 0 0 0
147 3 4.9528844998387562e+00 1.1755257726215483e+01 7.9375552198724151e+00 0 0 0
521 2 4.9528836368908671e+00 1.1755255944462304e+01 4.6994172406589403e+00 0 0 0
916 1 4.9528810251818411e+00 9.9860829448533845e+00 6.3184872406366468e+00 0 0 0
169 3 8.0171826315802814e+00 1.1755257697437299e+01 7.9375548110757697e+00 0 0 0
543 2 8.0171825102518817e+00 1.1755256006546238e+01 4.6994166378596480e+00 0 0 0
938 1 8.0171795242603974e+00 9.9860830560323546e+00 6.3184866865906653e+00 0 0 0
191 3 1.1081480477061337e+01 1.1755257766775037e+01 7.9375551830491871e+00 0 0 0
565 2 1.1081481068745203e+01 1.1755255953423905e+01 4.6994168650493764e+00 0 0 0
960 1 1.1081477745469764e+01 9.9860831364054850e+00 6.3184870504310569e+00 0 0 0
213 3 1.4145778615132764e+01 1.1755257798824207e+01 7.9375557369582870e+00 0 0 0
587 2 1.4145778949583898e+01 1.1755255874051434e+01 4.6994173412192781e+00 0 0 0
982 1 1.4145775771258261e+01 9.9860831516703126e+00 6.3184876243775463e+00 0 0 0
235 3 1.7210076770231474e+01 1.1755257733980079e+01 7.9375558533906814e+00 0 0 0
609 2 1.7210076725936162e+01 1.1755255871083298e+01 4.6994174724886451e+00 0 0 0
1004 1 1.7210073738399778e+01 9.9860831118132030e+00 6.3184877176159908e+00 0 0 0
257 3 2.0274374820812838e+01 1.1755257707547806e+01 7.9375557581893945e+00 0 0 0
631 2 2.0274374758590554e+01 1.1755255876217095e+01 4.6994174460543485e+00 0 0 0
1026 1 2.0274371775182999e+01 9.9860830670215250e+00 6.3184876398842729e+00 0 0 0
279 3 2.3338672974355099e+01 1.1755257727581879e+01 7.9375556897555963e+00 0 0 0
653 2 2.3338672958144958e+01 1.1755255888486838e+01 4.6994174652860092e+00 0 0 0
1048 1 2.3338669947148290e+01 9.9860830388712341e+00 6.3184876185159204e+00 0 0 0
301 3 2.6402971286374818e+01 1.1755257753914254e+01 7.9375556528144049e+00 0 0 0
675 2 2.6402971276790918e+01 1.1755255911589721e+01 4.6994175048704392e+00 0 0 0
1070 1 2.6402968261497278e+01 9.9860830249771215e+00 6.3184876215225554e+00 0 0 0
323 3 2.9467269710221878e+01 1.1755257771789532e+01 7.9375556289448408e+00 0 0 0
697 2 2.9467269698793640e+01 1.1755255929809657e+01 4.6994175317129638e+00 0 0 0
1092 1 2.9467266684571189e+01 9.9860830176794462e+00 6.3184876229199798e+00 0 0 0
719 2 3.2531568191634911e+01 1.1755255941528642e+01 4.6994175482481069e+00 0 0 0
1114 1 3.2531565177616223e+01 9.9860830132559748e+00 6.3184876232325173e+00 0 0 0
345 3 3.2531568203332228e+01 1.1755257783354883e+01 7.9375556131221510e+00 0 0 0
367 3 3.5595866752997757e+01 1.1755257795905052e+01 7.9375555959860167e+00 0 0 0
741 2 3.5595866738622874e+01 1.1755255953067378e+01 4.6994175646465646e+00 0 0 0
762 1 3.5595863725845746e+01 9.9860830086478938e+00 6.3184876234008476e+00 0 0 0
15 3 3.8660165382643974e+01 1.1755257816588944e+01 7.9375555599218774e+00 0 0 0
389 2 3.8660165353048960e+01 1.1755255970982603e+01 4.6994175822191586e+00 0 0 0
784 1 3.8660162347251607e+01 9.9860830011893444e+00 6.3184876151777347e+00 0 0 0
37 3 4.1724464113751331e+01 1.1755257838420315e+01 7.9375554968289066e+00 0 0 0
411 2 4.1724464091352047e+01 1.1755256004933230e+01 4.6994175980835156e+00 0 0 0
806 1 4.1724461081530883e+01 9.9860829893360030e+00 6.3184875844500157e+00 0 0 0
59 3 4.4788762883873481e+01 1.1755257837251285e+01 7.9375555196683072e+00 0 0 0
433 2 4.4788763070261645e+01 1.1755256050954218e+01 4.6994177073357575e+00 0 0 0
828 1 4.4788759960029651e+01 9.9860829678908392e+00 6.3184876269229440e+00 0 0 0
81 3 4.7853061722815433e+01 1.1755257847078486e+01 7.9375558579047167e+00 0 0 0
455 2 4.7853062237393253e+01 1.1755256028959135e+01 4.6994181096027496e+00 0 0 0
850 1 4.7853058970776800e+01 9.9860829297655300e+00 6.3184880157876862e+00 0 0 0
103 3 5.0917360978123163e+01 1.1755257887039939e+01 7.9375562583069890e+00 0 0 0
477 2 5.0917361115631458e+01 1.1755255907309975e+01 4.6994185171872616e+00 0 0 0
872 1 5.0917358041022894e+01 9.9860828866394709e+00 6.3184885040312171e+00 0 0 0
148 3 3.4207319766045217e+00 1.4409018328998387e+01 7.9375570283772170e+00 0 0 0
522 2 3.4207310169325913e+00 1.4409018200490902e+01 4.6994153087993169e+00 0 0 0
895 1 3.4207344813377696e+00 1.2639844707971779e+01 6.3184861893567961e+00 0 0 0
170 3 6.4850304524827704e+00 1.4409018267568952e+01 7.9375563348068203e+00 0 0 0
544 2 6.4850298654265224e+00 1.4409018272494199e+01 4.6994144343579141e+00 0 0 0
917 1 6.4850331333758184e+00 1.2639844802346921e+01 6.3184853336864428e+00 0 0 0
192 3 9.5493283486963030e+00 1.4409018284088507e+01 7.9375563253400649e+00 0 0 0
566 2 9.5493286610898735e+00 1.4409018296184387e+01 4.6994142505603147e+00 0 0 0
939 1 9.5493314815465240e+00 1.2639844907708310e+01 6.3184852326333356e+00 0 0 0
214 3 1.2613626331964113e+01 1.4409018366429788e+01 7.9375569112678797e+00 0 0 0
588 2 1.2613626863952835e+01 1.4409018194770510e+01 4.6994147166765927e+00 0 0 0
961 1 1.2613629589470895e+01 1.2639844957670356e+01 6.3184858557508914e+00 0 0 0
236 3 1.5677924525455223e+01 1.4409018334182880e+01 7.9375572589768613e+00 0 0 0
610 2 1.5677924602019532e+01 1.4409018155831760e+01 4.6994150364589862e+00 0 0 0
983 1 1.5677927569025375e+01 1.2639844937868558e+01 6.3184861949783961e+00 0 0 0
258 3 1.8742222604558815e+01 1.4409018277457282e+01 7.9375572210833969e+00 0 0 0
632 2 1.8742222503538162e+01 1.4409018166066156e+01 4.6994150458987445e+00 0 0 0
1005 1 1.8742225560753965e+01 1.2639844891540541e+01 6.3184861462148341e+00 0 0 0
280 3 2.1806520687402983e+01 1.4409018279404203e+01 7.9375571294237970e+00 0 0 0
654 2 2.1806520632082727e+01 1.4409018172517161e+01 4.6994150376527228e+00 0 0 0
1027 1 2.1806523660541252e+01 1.2639844853993459e+01 6.3184860927214075e+00 0 0 0
302 3 2.4870818924470687e+01 1.4409018306381634e+01 7.9375570806398734e+00 0 0 0
676 2 2.4870818892872894e+01 1.4409018191919087e+01 4.6994150739601315e+00 0 0 0
1049 1 2.4870821905362057e+01 1.2639844834132901e+01 6.3184860901399409e+00 0 0 0
324 3 2.7935117299327267e+01 1.4409018328830363e+01 7.9375570511472482e+00 0 0 0
698 2 2.7935117267222665e+01 1.4409018213585417e+01 4.6994151081879556e+00 0 0 0
1071 1 2.7935120279206604e+01 1.2639844824188209e+01 6.3184860930620266e+00 0 0 0
346 3 3.0999415761601156e+01 1.4409018342807123e+01 7.9375570320695292e+00 0 0 0
720 2 3.0999415728527723e+01 1.4409018227940429e+01 4.6994151285629364e+00 0 0 0
1093 1 3.0999418741009737e+01 1.2639844818703480e+01 6.3184860935637293e+00 0 0 0
368 3 3.4063714282269764e+01 1.4409018353798952e+01 7.9375570172184560e+00 0 0 0
742 2 3.4063714248674543e+01 1.4409018238726702e+01 4.6994151439695209e+00 0 0 0
1115 1 3.4063717261410012e+01 1.2639844814580551e+01 6.3184860939854177e+00 0 0 0
16 3 3.7128012867142054e+01 1.4409018369875039e+01 7.9375569934249297e+00 0 0 0
390 2 3.7128012825514169e+01 1.4409018252472165e+01 4.6994151617138984e+00 0 0 0
763 1 3.7128015842254754e+01 1.2639844808803842e+01 6.3184860920651920e+00 0 0 0
38 3 4.0192311548149604e+01 1.4409018393759672e+01 7.9375569413827414e+00 0 0 0
412 2 4.0192311489797028e+01 1.4409018276484259e+01 4.6994151763318648e+00 0 0 0
785 1 4.0192314515352024e+01 1.2639844799365079e+01 6.3184860725923926e+00 0 0 0
60 3 4.3256610309428396e+01 1.4409018405877545e+01 7.9375568938085976e+00 0 0 0
434 2 4.3256610333273798e+01 1.4409018320679996e+01 4.6994152151135422e+00 0 0 0
807 1 4.3256613320744805e+01 1.2639844783859971e+01 6.3184860512218934e+00 0 0 0
82 3 4.6320909086422709e+01 1.4409018399312261e+01 7.9375570557672246e+00 0 0 0
456 2 4.6320909444300497e+01 1.4409018349394612e+01 4.6994154582097583e+00 0 0 0
829 1 4.6320912269813697e+01 1.2639844754092163e+01 6.3184862370387913e+00 0 0 0
104 3 4.9385208098814459e+01 1.4409018435908695e+01 7.9375575107598184e+00 0 0 0
478 2 4.9385208532280629e+01 1.4409018266546560e+01 4.6994159535617799e+00 0 0 0
851 1 4.9385211320310404e+01 1.2639844710913211e+01 6.3184867755682257e+00 0 0 0
126 3 5.2449507557305168e+01 1.4409018434797881e+01 7.9375576435887574e+00 0 0 0
500 2 5.2449507187596275e+01 1.4409018160351090e+01 4.6994160457902332e+00 0 0 0
873 1 5.2449510371005331e+01 1.2639844679554210e+01 6.3184869432566186e+00 0 0 0
127 3 1.8885856822617828e+00 1.7062778854417243e+01 7.9375543125672028e+00 0 0 0
501 2 1.8885849206394667e+00 1.7062776872937466e+01 4.6994164919328600e+00 0 0 0
896 1 1.8885822671307122e+00 1.5293603879151680e+01 6.3184864851668019e+00 0 0 0
149 3 4.9528845401094639e+00 1.7062778763108067e+01 7.9375535368305137e+00 0 0 0
523 2 4.9528836771617559e+00 1.7062776935146442e+01 4.6994155646645268e+00 0 0 0
918 1 4.9528810546853981e+00 1.5293603940785959e+01 6.3184855520141614e+00 0 0 0
171 3 8.0171826718516055e+00 1.7062778734331854e+01 7.9375531280365896e+00 0 0 0
545 2 8.0171825505225982e+00 1.7062776997226955e+01 4.6994149618680963e+00 0 0 0
940 1 8.0171795537642527e+00 1.5293604051964218e+01 6.3184849979741946e+00 0 0 0
193 3 1.1081480517334002e+01 1.7062778803669975e+01 7.9375535000102104e+00 0 0 0
567 2 1.1081481109015378e+01 1.7062776944103934e+01 4.6994151890579507e+00 0 0 0
962 1 1.1081477774974024e+01 1.5293604132337244e+01 6.3184853618153838e+00 0 0 0
215 3 1.4145778655405950e+01 1.7062778835718028e+01 7.9375540539173270e+00 0 0 0
589 2 1.4145778989854417e+01 1.7062776864733287e+01 4.6994156652257493e+00 0 0 0
984 1 1.4145775800763007e+01 1.5293604147602448e+01 6.3184859357581056e+00 0 0 0
237 3 1.7210076810504347e+01 1.7062778770873152e+01 7.9375541703485384e+00 0 0 0
611 2 1.7210076766207621e+01 1.7062776861766608e+01 4.6994157964939314e+00 0 0 0
1006 1 1.7210073767904827e+01 1.5293604107745651e+01 6.3184860289940445e+00 0 0 0
259 3 2.0274374861085761e+01 1.7062778744440852e+01 7.9375540751474469e+00 0 0 0
633 2 2.0274374798862397e+01 1.7062776866900595e+01 4.6994157700598613e+00 0 0 0
1028 1 2.0274371804688215e+01 1.5293604062954069e+01 6.3184859512623328e+00 0 0 0
281 3 2.3338673014628267e+01 1.7062778764474960e+01 7.9375540067139916e+00 0 0 0
655 2 2.3338672998416808e+01 1.7062776879170205e+01 4.6994157892918551e+00 0 0 0
1050 1 2.3338669976653584e+01 1.5293604034803687e+01 6.3184859298945151e+00 0 0 0
303 3 2.6402971326648139e+01 1.7062778790807300e+01 7.9375539697728916e+00 0 0 0
677 2 2.6402971317062825e+01 1.7062776902272979e+01 4.6994158288764298e+00 0 0 0
1072 1 2.6402968291002569e+01 1.5293604020909555e+01 6.3184859329013072e+00 0 0 0
325 3 2.9467269750495280e+01 1.7062778808682570e+01 7.9375539459033604e+00 0 0 0
699 2 2.9467269739065571e+01 1.7062776920492873e+01 4.6994158557189403e+00 0 0 0
1094 1 2.9467266714076551e+01 1.5293604013611823e+01 6.3184859342987290e+00 0 0 0
721 2 3.2531568231906867e+01 1.7062776932211861e+01 4.6994158722540860e+00 0 0 0
1116 1 3.2531565207121652e+01 1.5293604009188302e+01 6.3184859346112789e+00 0 0 0
347 3 3.2531568243605619e+01 1.7062778820247914e+01 7.9375539300806954e+00 0 0 0
369 3 3.5595866793271156e+01 1.7062778832798024e+01 7.9375539129445416e+00 0 0 0
743 2 3.5595866778894781e+01 1.7062776943750578e+01 4.6994158886525277e+00 0 0 0
764 1 3.5595863755351147e+01 1.5293604004580262e+01 6.3184859347796518e+00 0 0 0
17 3 3.8660165422917210e+01 1.7062778853481891e+01 7.9375538768804681e+00 0 0 0
391 2 3.8660165393320796e+01 1.7062776961665715e+01 4.6994159062251786e+00 0 0 0
786 1 3.8660162376756844e+01 1.5293603997121641e+01 6.3184859265565301e+00 0 0 0
39 3 4.1724464154024318e+01 1.7062778875313228e+01 7.9375538137877042e+00 0 0 0
413 2 4.1724464131623833e+01 1.7062776995616133e+01 4.6994159220897744e+00 0 0 0
808 1 4.1724461111036106e+01 1.5293603985268140e+01 6.3184858958291974e+00 0 0 0
61 3 4.4788762924146170e+01 1.7062778874144211e+01 7.9375538366274556e+00 0 0 0
435 2 4.4788763110533218e+01 1.7062777041637080e+01 4.6994160313424196e+00 0 0 0
830 1 4.4788759989534796e+01 1.5293603963822937e+01 6.3184859383025076e+00 0 0 0
83 3 4.7853061763088263e+01 1.7062778883970797e+01 7.9375541748633571e+00 0 0 0
457 2 4.7853062277663938e+01 1.7062777019643093e+01 4.6994164336087723e+00 0 0 0
852 1 4.7853059000281604e+01 1.5293603925697912e+01 6.3184863271656697e+00 0 0 0
105 3 5.0917361018395752e+01 1.7062778923931130e+01 7.9375545752636887e+00 0 0 0
479 2 5.0917361155901418e+01 1.7062776897996240e+01 4.6994168411913195e+00 0 0 0
874 1 5.0917358070527122e+01 1.5293603882572450e+01 6.3184868154051967e+00 0 0 0
150 3 3.4207319996341257e+00 1.9716538720030425e+01 7.9375561328819115e+00 0 0 0
524 2 3.4207310399624542e+00 1.9716539796610011e+01 4.6994143564541213e+00 0 0 0
897 1 3.4207345206332764e+00 1.7947365716610403e+01 6.3184845247786434e+00 0 0 0
172 3 6.4850304755125121e+00 1.9716538658601195e+01 7.9375554393118843e+00 0 0 0
546 2 6.4850298884564355e+00 1.9716539868611608e+01 4.6994134820132700e+00 0 0 0
919 1 6.4850331726714137e+00 1.7947365810984824e+01 6.3184836691098836e+00 0 0 0
194 3 9.5493283717262738e+00 1.9716538675120759e+01 7.9375554298452391e+00 0 0 0
